id,id_competition,competition,pays,id_club,club,saison
9341,33,Premiership,Ecosse,702,Heart of Midlothian FC,1994-1995
9342,33,Premiership,Ecosse,509,Aberdeen FC,1994-1995
9343,33,Premiership,Ecosse,97,Celtic FC,1994-1995
9344,33,Premiership,Ecosse,726,Kilmarnock FC,1994-1995
9345,33,Premiership,Ecosse,813,Partick Thistle FC,1994-1995
9346,33,Premiership,Ecosse,709,Hibernian FC,1994-1995
9347,33,Premiership,Ecosse,656,Falkirk FC,1994-1995
9348,33,Premiership,Ecosse,631,Dundee United FC,1994-1995
9349,33,Premiership,Ecosse,779,Motherwell FC,1994-1995
9350,33,Premiership,Ecosse,347,Rangers FC,1994-1995
9351,33,Premiership,Ecosse,702,Heart of Midlothian FC,1995-1996
9352,33,Premiership,Ecosse,509,Aberdeen FC,1995-1996
9353,33,Premiership,Ecosse,726,Kilmarnock FC,1995-1996
9354,33,Premiership,Ecosse,97,Celtic FC,1995-1996
9355,33,Premiership,Ecosse,813,Partick Thistle FC,1995-1996
9356,33,Premiership,Ecosse,709,Hibernian FC,1995-1996
9357,33,Premiership,Ecosse,656,Falkirk FC,1995-1996
9358,33,Premiership,Ecosse,835,Raith Rovers FC,1995-1996
9359,33,Premiership,Ecosse,779,Motherwell FC,1995-1996
9360,33,Premiership,Ecosse,347,Rangers FC,1995-1996
9361,33,Premiership,Ecosse,702,Heart of Midlothian FC,1996-1997
9362,33,Premiership,Ecosse,509,Aberdeen FC,1996-1997
9363,33,Premiership,Ecosse,97,Celtic FC,1996-1997
9364,33,Premiership,Ecosse,726,Kilmarnock FC,1996-1997
9365,33,Premiership,Ecosse,709,Hibernian FC,1996-1997
9366,33,Premiership,Ecosse,631,Dundee United FC,1996-1997
9367,33,Premiership,Ecosse,835,Raith Rovers FC,1996-1997
9368,33,Premiership,Ecosse,779,Motherwell FC,1996-1997
9369,33,Premiership,Ecosse,632,Dunfermline Athletic FC,1996-1997
9370,33,Premiership,Ecosse,347,Rangers FC,1996-1997
9371,33,Premiership,Ecosse,702,Heart of Midlothian FC,1997-1998
9372,33,Premiership,Ecosse,509,Aberdeen FC,1997-1998
9373,33,Premiership,Ecosse,97,Celtic FC,1997-1998
9374,33,Premiership,Ecosse,726,Kilmarnock FC,1997-1998
9375,33,Premiership,Ecosse,709,Hibernian FC,1997-1998
9376,33,Premiership,Ecosse,631,Dundee United FC,1997-1998
9377,33,Premiership,Ecosse,779,Motherwell FC,1997-1998
9378,33,Premiership,Ecosse,632,Dunfermline Athletic FC,1997-1998
9379,33,Premiership,Ecosse,885,St Johnstone FC,1997-1998
9380,33,Premiership,Ecosse,347,Rangers FC,1997-1998
9381,33,Premiership,Ecosse,702,Heart of Midlothian FC,1998-1999
9382,33,Premiership,Ecosse,509,Aberdeen FC,1998-1999
9383,33,Premiership,Ecosse,97,Celtic FC,1998-1999
9384,33,Premiership,Ecosse,726,Kilmarnock FC,1998-1999
9385,33,Premiership,Ecosse,631,Dundee United FC,1998-1999
9386,33,Premiership,Ecosse,779,Motherwell FC,1998-1999
9387,33,Premiership,Ecosse,632,Dunfermline Athletic FC,1998-1999
9388,33,Premiership,Ecosse,885,St Johnstone FC,1998-1999
9389,33,Premiership,Ecosse,347,Rangers FC,1998-1999
9390,33,Premiership,Ecosse,702,Heart of Midlothian FC,1999-2000
9391,33,Premiership,Ecosse,509,Aberdeen FC,1999-2000
9392,33,Premiership,Ecosse,97,Celtic FC,1999-2000
9393,33,Premiership,Ecosse,726,Kilmarnock FC,1999-2000
9394,33,Premiership,Ecosse,709,Hibernian FC,1999-2000
9395,33,Premiership,Ecosse,631,Dundee United FC,1999-2000
9396,33,Premiership,Ecosse,779,Motherwell FC,1999-2000
9397,33,Premiership,Ecosse,885,St Johnstone FC,1999-2000
9398,33,Premiership,Ecosse,347,Rangers FC,1999-2000
9399,33,Premiership,Ecosse,702,Heart of Midlothian FC,2000-2001
9400,33,Premiership,Ecosse,509,Aberdeen FC,2000-2001
9401,33,Premiership,Ecosse,97,Celtic FC,2000-2001
9402,33,Premiership,Ecosse,726,Kilmarnock FC,2000-2001
9403,33,Premiership,Ecosse,632,Dunfermline Athletic FC,2000-2001
9404,33,Premiership,Ecosse,709,Hibernian FC,2000-2001
9405,33,Premiership,Ecosse,631,Dundee United FC,2000-2001
9406,33,Premiership,Ecosse,779,Motherwell FC,2000-2001
9407,33,Premiership,Ecosse,886,St Mirren FC,2000-2001
9408,33,Premiership,Ecosse,885,St Johnstone FC,2000-2001
9409,33,Premiership,Ecosse,347,Rangers FC,2000-2001
9410,33,Premiership,Ecosse,702,Heart of Midlothian FC,2001-2002
9411,33,Premiership,Ecosse,509,Aberdeen FC,2001-2002
9412,33,Premiership,Ecosse,97,Celtic FC,2001-2002
9413,33,Premiership,Ecosse,726,Kilmarnock FC,2001-2002
9414,33,Premiership,Ecosse,709,Hibernian FC,2001-2002
9415,33,Premiership,Ecosse,631,Dundee United FC,2001-2002
9416,33,Premiership,Ecosse,779,Motherwell FC,2001-2002
9417,33,Premiership,Ecosse,743,Livingston FC,2001-2002
9418,33,Premiership,Ecosse,632,Dunfermline Athletic FC,2001-2002
9419,33,Premiership,Ecosse,885,St Johnstone FC,2001-2002
9420,33,Premiership,Ecosse,347,Rangers FC,2001-2002
9421,33,Premiership,Ecosse,702,Heart of Midlothian FC,2002-2003
9422,33,Premiership,Ecosse,509,Aberdeen FC,2002-2003
9423,33,Premiership,Ecosse,97,Celtic FC,2002-2003
9424,33,Premiership,Ecosse,726,Kilmarnock FC,2002-2003
9425,33,Premiership,Ecosse,813,Partick Thistle FC,2002-2003
9426,33,Premiership,Ecosse,709,Hibernian FC,2002-2003
9427,33,Premiership,Ecosse,631,Dundee United FC,2002-2003
9428,33,Premiership,Ecosse,779,Motherwell FC,2002-2003
9429,33,Premiership,Ecosse,743,Livingston FC,2002-2003
9430,33,Premiership,Ecosse,632,Dunfermline Athletic FC,2002-2003
9431,33,Premiership,Ecosse,347,Rangers FC,2002-2003
9432,33,Premiership,Ecosse,702,Heart of Midlothian FC,2003-2004
9433,33,Premiership,Ecosse,509,Aberdeen FC,2003-2004
9434,33,Premiership,Ecosse,97,Celtic FC,2003-2004
9435,33,Premiership,Ecosse,726,Kilmarnock FC,2003-2004
9436,33,Premiership,Ecosse,813,Partick Thistle FC,2003-2004
9437,33,Premiership,Ecosse,709,Hibernian FC,2003-2004
9438,33,Premiership,Ecosse,631,Dundee United FC,2003-2004
9439,33,Premiership,Ecosse,779,Motherwell FC,2003-2004
9440,33,Premiership,Ecosse,743,Livingston FC,2003-2004
9441,33,Premiership,Ecosse,632,Dunfermline Athletic FC,2003-2004
9442,33,Premiership,Ecosse,347,Rangers FC,2003-2004
9443,33,Premiership,Ecosse,702,Heart of Midlothian FC,2004-2005
9444,33,Premiership,Ecosse,509,Aberdeen FC,2004-2005
9445,33,Premiership,Ecosse,97,Celtic FC,2004-2005
9446,33,Premiership,Ecosse,726,Kilmarnock FC,2004-2005
9447,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2004-2005
9448,33,Premiership,Ecosse,709,Hibernian FC,2004-2005
9449,33,Premiership,Ecosse,631,Dundee United FC,2004-2005
9450,33,Premiership,Ecosse,779,Motherwell FC,2004-2005
9451,33,Premiership,Ecosse,743,Livingston FC,2004-2005
9452,33,Premiership,Ecosse,632,Dunfermline Athletic FC,2004-2005
9453,33,Premiership,Ecosse,347,Rangers FC,2004-2005
9454,33,Premiership,Ecosse,702,Heart of Midlothian FC,2005-2006
9455,33,Premiership,Ecosse,509,Aberdeen FC,2005-2006
9456,33,Premiership,Ecosse,726,Kilmarnock FC,2005-2006
9457,33,Premiership,Ecosse,97,Celtic FC,2005-2006
9458,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2005-2006
9459,33,Premiership,Ecosse,709,Hibernian FC,2005-2006
9460,33,Premiership,Ecosse,656,Falkirk FC,2005-2006
9461,33,Premiership,Ecosse,631,Dundee United FC,2005-2006
9462,33,Premiership,Ecosse,779,Motherwell FC,2005-2006
9463,33,Premiership,Ecosse,743,Livingston FC,2005-2006
9464,33,Premiership,Ecosse,632,Dunfermline Athletic FC,2005-2006
9465,33,Premiership,Ecosse,347,Rangers FC,2005-2006
9466,33,Premiership,Ecosse,702,Heart of Midlothian FC,2006-2007
9467,33,Premiership,Ecosse,509,Aberdeen FC,2006-2007
9468,33,Premiership,Ecosse,97,Celtic FC,2006-2007
9469,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2006-2007
9470,33,Premiership,Ecosse,726,Kilmarnock FC,2006-2007
9471,33,Premiership,Ecosse,886,St Mirren FC,2006-2007
9472,33,Premiership,Ecosse,709,Hibernian FC,2006-2007
9473,33,Premiership,Ecosse,656,Falkirk FC,2006-2007
9474,33,Premiership,Ecosse,631,Dundee United FC,2006-2007
9475,33,Premiership,Ecosse,779,Motherwell FC,2006-2007
9476,33,Premiership,Ecosse,632,Dunfermline Athletic FC,2006-2007
9477,33,Premiership,Ecosse,347,Rangers FC,2006-2007
9478,33,Premiership,Ecosse,684,Gretna FC 2008,2007-2008
9479,33,Premiership,Ecosse,702,Heart of Midlothian FC,2007-2008
9480,33,Premiership,Ecosse,509,Aberdeen FC,2007-2008
9481,33,Premiership,Ecosse,97,Celtic FC,2007-2008
9482,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2007-2008
9483,33,Premiership,Ecosse,726,Kilmarnock FC,2007-2008
9484,33,Premiership,Ecosse,709,Hibernian FC,2007-2008
9485,33,Premiership,Ecosse,656,Falkirk FC,2007-2008
9486,33,Premiership,Ecosse,631,Dundee United FC,2007-2008
9487,33,Premiership,Ecosse,779,Motherwell FC,2007-2008
9488,33,Premiership,Ecosse,886,St Mirren FC,2007-2008
9489,33,Premiership,Ecosse,347,Rangers FC,2007-2008
9490,33,Premiership,Ecosse,695,Hamilton Academical FC,2008-2009
9491,33,Premiership,Ecosse,702,Heart of Midlothian FC,2008-2009
9492,33,Premiership,Ecosse,509,Aberdeen FC,2008-2009
9493,33,Premiership,Ecosse,97,Celtic FC,2008-2009
9494,33,Premiership,Ecosse,726,Kilmarnock FC,2008-2009
9495,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2008-2009
9496,33,Premiership,Ecosse,709,Hibernian FC,2008-2009
9497,33,Premiership,Ecosse,656,Falkirk FC,2008-2009
9498,33,Premiership,Ecosse,631,Dundee United FC,2008-2009
9499,33,Premiership,Ecosse,779,Motherwell FC,2008-2009
9500,33,Premiership,Ecosse,886,St Mirren FC,2008-2009
9501,33,Premiership,Ecosse,347,Rangers FC,2008-2009
9502,33,Premiership,Ecosse,695,Hamilton Academical FC,2009-2010
9503,33,Premiership,Ecosse,702,Heart of Midlothian FC,2009-2010
9504,33,Premiership,Ecosse,509,Aberdeen FC,2009-2010
9505,33,Premiership,Ecosse,726,Kilmarnock FC,2009-2010
9506,33,Premiership,Ecosse,97,Celtic FC,2009-2010
9507,33,Premiership,Ecosse,709,Hibernian FC,2009-2010
9508,33,Premiership,Ecosse,656,Falkirk FC,2009-2010
9509,33,Premiership,Ecosse,631,Dundee United FC,2009-2010
9510,33,Premiership,Ecosse,779,Motherwell FC,2009-2010
9511,33,Premiership,Ecosse,886,St Mirren FC,2009-2010
9512,33,Premiership,Ecosse,885,St Johnstone FC,2009-2010
9513,33,Premiership,Ecosse,347,Rangers FC,2009-2010
9514,33,Premiership,Ecosse,695,Hamilton Academical FC,2010-2011
9515,33,Premiership,Ecosse,702,Heart of Midlothian FC,2010-2011
9516,33,Premiership,Ecosse,509,Aberdeen FC,2010-2011
9517,33,Premiership,Ecosse,97,Celtic FC,2010-2011
9518,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2010-2011
9519,33,Premiership,Ecosse,726,Kilmarnock FC,2010-2011
9520,33,Premiership,Ecosse,709,Hibernian FC,2010-2011
9521,33,Premiership,Ecosse,631,Dundee United FC,2010-2011
9522,33,Premiership,Ecosse,779,Motherwell FC,2010-2011
9523,33,Premiership,Ecosse,886,St Mirren FC,2010-2011
9524,33,Premiership,Ecosse,885,St Johnstone FC,2010-2011
9525,33,Premiership,Ecosse,347,Rangers FC,2010-2011
9526,33,Premiership,Ecosse,702,Heart of Midlothian FC,2011-2012
9527,33,Premiership,Ecosse,509,Aberdeen FC,2011-2012
9528,33,Premiership,Ecosse,726,Kilmarnock FC,2011-2012
9529,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2011-2012
9530,33,Premiership,Ecosse,97,Celtic FC,2011-2012
9531,33,Premiership,Ecosse,886,St Mirren FC,2011-2012
9532,33,Premiership,Ecosse,709,Hibernian FC,2011-2012
9533,33,Premiership,Ecosse,631,Dundee United FC,2011-2012
9534,33,Premiership,Ecosse,779,Motherwell FC,2011-2012
9535,33,Premiership,Ecosse,632,Dunfermline Athletic FC,2011-2012
9536,33,Premiership,Ecosse,885,St Johnstone FC,2011-2012
9537,33,Premiership,Ecosse,347,Rangers FC,2011-2012
9538,33,Premiership,Ecosse,702,Heart of Midlothian FC,2012-2013
9539,33,Premiership,Ecosse,509,Aberdeen FC,2012-2013
9540,33,Premiership,Ecosse,97,Celtic FC,2012-2013
9541,33,Premiership,Ecosse,853,Ross County FC,2012-2013
9542,33,Premiership,Ecosse,726,Kilmarnock FC,2012-2013
9543,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2012-2013
9544,33,Premiership,Ecosse,709,Hibernian FC,2012-2013
9545,33,Premiership,Ecosse,631,Dundee United FC,2012-2013
9546,33,Premiership,Ecosse,779,Motherwell FC,2012-2013
9547,33,Premiership,Ecosse,886,St Mirren FC,2012-2013
9548,33,Premiership,Ecosse,885,St Johnstone FC,2012-2013
9549,33,Premiership,Ecosse,702,Heart of Midlothian FC,2013-2014
9550,33,Premiership,Ecosse,509,Aberdeen FC,2013-2014
9551,33,Premiership,Ecosse,97,Celtic FC,2013-2014
9552,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2013-2014
9553,33,Premiership,Ecosse,853,Ross County FC,2013-2014
9554,33,Premiership,Ecosse,813,Partick Thistle FC,2013-2014
9555,33,Premiership,Ecosse,726,Kilmarnock FC,2013-2014
9556,33,Premiership,Ecosse,709,Hibernian FC,2013-2014
9557,33,Premiership,Ecosse,631,Dundee United FC,2013-2014
9558,33,Premiership,Ecosse,779,Motherwell FC,2013-2014
9559,33,Premiership,Ecosse,886,St Mirren FC,2013-2014
9560,33,Premiership,Ecosse,885,St Johnstone FC,2013-2014
9561,33,Premiership,Ecosse,695,Hamilton Academical FC,2014-2015
9562,33,Premiership,Ecosse,509,Aberdeen FC,2014-2015
9563,33,Premiership,Ecosse,853,Ross County FC,2014-2015
9564,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2014-2015
9565,33,Premiership,Ecosse,726,Kilmarnock FC,2014-2015
9566,33,Premiership,Ecosse,813,Partick Thistle FC,2014-2015
9567,33,Premiership,Ecosse,97,Celtic FC,2014-2015
9568,33,Premiership,Ecosse,631,Dundee United FC,2014-2015
9569,33,Premiership,Ecosse,779,Motherwell FC,2014-2015
9570,33,Premiership,Ecosse,886,St Mirren FC,2014-2015
9571,33,Premiership,Ecosse,885,St Johnstone FC,2014-2015
9572,33,Premiership,Ecosse,695,Hamilton Academical FC,2015-2016
9573,33,Premiership,Ecosse,702,Heart of Midlothian FC,2015-2016
9574,33,Premiership,Ecosse,509,Aberdeen FC,2015-2016
9575,33,Premiership,Ecosse,97,Celtic FC,2015-2016
9576,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2015-2016
9577,33,Premiership,Ecosse,726,Kilmarnock FC,2015-2016
9578,33,Premiership,Ecosse,853,Ross County FC,2015-2016
9579,33,Premiership,Ecosse,813,Partick Thistle FC,2015-2016
9580,33,Premiership,Ecosse,631,Dundee United FC,2015-2016
9581,33,Premiership,Ecosse,779,Motherwell FC,2015-2016
9582,33,Premiership,Ecosse,885,St Johnstone FC,2015-2016
9583,33,Premiership,Ecosse,695,Hamilton Academical FC,2016-2017
9584,33,Premiership,Ecosse,702,Heart of Midlothian FC,2016-2017
9585,33,Premiership,Ecosse,509,Aberdeen FC,2016-2017
9586,33,Premiership,Ecosse,726,Kilmarnock FC,2016-2017
9587,33,Premiership,Ecosse,853,Ross County FC,2016-2017
9588,33,Premiership,Ecosse,718,Inverness Caledonian Thistle FC,2016-2017
9589,33,Premiership,Ecosse,813,Partick Thistle FC,2016-2017
9590,33,Premiership,Ecosse,97,Celtic FC,2016-2017
9591,33,Premiership,Ecosse,631,Dundee United FC,2016-2017
9592,33,Premiership,Ecosse,779,Motherwell FC,2016-2017
9593,33,Premiership,Ecosse,885,St Johnstone FC,2016-2017
9594,33,Premiership,Ecosse,347,Rangers FC,2016-2017
9595,33,Premiership,Ecosse,695,Hamilton Academical FC,2017-2018
9596,33,Premiership,Ecosse,702,Heart of Midlothian FC,2017-2018
9597,33,Premiership,Ecosse,509,Aberdeen FC,2017-2018
9598,33,Premiership,Ecosse,97,Celtic FC,2017-2018
9599,33,Premiership,Ecosse,726,Kilmarnock FC,2017-2018
9600,33,Premiership,Ecosse,853,Ross County FC,2017-2018
9601,33,Premiership,Ecosse,813,Partick Thistle FC,2017-2018
9602,33,Premiership,Ecosse,709,Hibernian FC,2017-2018
9603,33,Premiership,Ecosse,631,Dundee United FC,2017-2018
9604,33,Premiership,Ecosse,779,Motherwell FC,2017-2018
9605,33,Premiership,Ecosse,885,St Johnstone FC,2017-2018
9606,33,Premiership,Ecosse,347,Rangers FC,2017-2018
9607,33,Premiership,Ecosse,695,Hamilton Academical FC,2018-2019
9608,33,Premiership,Ecosse,702,Heart of Midlothian FC,2018-2019
9609,33,Premiership,Ecosse,509,Aberdeen FC,2018-2019
9610,33,Premiership,Ecosse,97,Celtic FC,2018-2019
9611,33,Premiership,Ecosse,726,Kilmarnock FC,2018-2019
9612,33,Premiership,Ecosse,709,Hibernian FC,2018-2019
9613,33,Premiership,Ecosse,631,Dundee United FC,2018-2019
9614,33,Premiership,Ecosse,779,Motherwell FC,2018-2019
9615,33,Premiership,Ecosse,743,Livingston FC,2018-2019
9616,33,Premiership,Ecosse,886,St Mirren FC,2018-2019
9617,33,Premiership,Ecosse,885,St Johnstone FC,2018-2019
9618,33,Premiership,Ecosse,347,Rangers FC,2018-2019
9619,33,Premiership,Ecosse,695,Hamilton Academical FC,2019-2020
9620,33,Premiership,Ecosse,702,Heart of Midlothian FC,2019-2020
9621,33,Premiership,Ecosse,509,Aberdeen FC,2019-2020
9622,33,Premiership,Ecosse,726,Kilmarnock FC,2019-2020
9623,33,Premiership,Ecosse,97,Celtic FC,2019-2020
9624,33,Premiership,Ecosse,853,Ross County FC,2019-2020
9625,33,Premiership,Ecosse,709,Hibernian FC,2019-2020
9626,33,Premiership,Ecosse,779,Motherwell FC,2019-2020
9627,33,Premiership,Ecosse,743,Livingston FC,2019-2020
9628,33,Premiership,Ecosse,886,St Mirren FC,2019-2020
9629,33,Premiership,Ecosse,885,St Johnstone FC,2019-2020
9630,33,Premiership,Ecosse,347,Rangers FC,2019-2020
9631,33,Premiership,Ecosse,695,Hamilton Academical FC,2020-2021
9632,33,Premiership,Ecosse,509,Aberdeen FC,2020-2021
9633,33,Premiership,Ecosse,97,Celtic FC,2020-2021
9634,33,Premiership,Ecosse,853,Ross County FC,2020-2021
9635,33,Premiership,Ecosse,726,Kilmarnock FC,2020-2021
9636,33,Premiership,Ecosse,709,Hibernian FC,2020-2021
9637,33,Premiership,Ecosse,631,Dundee United FC,2020-2021
9638,33,Premiership,Ecosse,779,Motherwell FC,2020-2021
9639,33,Premiership,Ecosse,743,Livingston FC,2020-2021
9640,33,Premiership,Ecosse,886,St Mirren FC,2020-2021
9641,33,Premiership,Ecosse,885,St Johnstone FC,2020-2021
9642,33,Premiership,Ecosse,347,Rangers FC,2020-2021
9643,33,Premiership,Ecosse,702,Heart of Midlothian FC,2021-2022
9644,33,Premiership,Ecosse,509,Aberdeen FC,2021-2022
9645,33,Premiership,Ecosse,853,Ross County FC,2021-2022
9646,33,Premiership,Ecosse,97,Celtic FC,2021-2022
9647,33,Premiership,Ecosse,709,Hibernian FC,2021-2022
9648,33,Premiership,Ecosse,631,Dundee United FC,2021-2022
9649,33,Premiership,Ecosse,779,Motherwell FC,2021-2022
9650,33,Premiership,Ecosse,743,Livingston FC,2021-2022
9651,33,Premiership,Ecosse,886,St Mirren FC,2021-2022
9652,33,Premiership,Ecosse,885,St Johnstone FC,2021-2022
9653,33,Premiership,Ecosse,347,Rangers FC,2021-2022
9654,33,Premiership,Ecosse,702,Heart of Midlothian FC,2022-2023
9655,33,Premiership,Ecosse,509,Aberdeen FC,2022-2023
9656,33,Premiership,Ecosse,726,Kilmarnock FC,2022-2023
9657,33,Premiership,Ecosse,97,Celtic FC,2022-2023
9658,33,Premiership,Ecosse,853,Ross County FC,2022-2023
9659,33,Premiership,Ecosse,709,Hibernian FC,2022-2023
9660,33,Premiership,Ecosse,631,Dundee United FC,2022-2023
9661,33,Premiership,Ecosse,779,Motherwell FC,2022-2023
9662,33,Premiership,Ecosse,743,Livingston FC,2022-2023
9663,33,Premiership,Ecosse,886,St Mirren FC,2022-2023
9664,33,Premiership,Ecosse,885,St Johnstone FC,2022-2023
9665,33,Premiership,Ecosse,347,Rangers FC,2022-2023
9666,33,Premiership,Ecosse,702,Heart of Midlothian FC,2023-2024
9667,33,Premiership,Ecosse,509,Aberdeen FC,2023-2024
9668,33,Premiership,Ecosse,726,Kilmarnock FC,2023-2024
9669,33,Premiership,Ecosse,97,Celtic FC,2023-2024
9670,33,Premiership,Ecosse,853,Ross County FC,2023-2024
9671,33,Premiership,Ecosse,709,Hibernian FC,2023-2024
9672,33,Premiership,Ecosse,631,Dundee United FC,2023-2024
9673,33,Premiership,Ecosse,779,Motherwell FC,2023-2024
9674,33,Premiership,Ecosse,743,Livingston FC,2023-2024
9675,33,Premiership,Ecosse,886,St Mirren FC,2023-2024
9676,33,Premiership,Ecosse,885,St Johnstone FC,2023-2024
9677,33,Premiership,Ecosse,347,Rangers FC,2023-2024
9678,33,Premiership,Ecosse,702,Heart of Midlothian FC,2024-2025
9679,33,Premiership,Ecosse,509,Aberdeen FC,2024-2025
9680,33,Premiership,Ecosse,97,Celtic FC,2024-2025
9681,33,Premiership,Ecosse,853,Ross County FC,2024-2025
9682,33,Premiership,Ecosse,726,Kilmarnock FC,2024-2025
9683,33,Premiership,Ecosse,709,Hibernian FC,2024-2025
9684,33,Premiership,Ecosse,631,Dundee United FC,2024-2025
9685,33,Premiership,Ecosse,779,Motherwell FC,2024-2025
9686,33,Premiership,Ecosse,886,St Mirren FC,2024-2025
9687,33,Premiership,Ecosse,885,St Johnstone FC,2024-2025
9688,33,Premiership,Ecosse,347,Rangers FC,2024-2025
9689,33,Premiership,Ecosse,702,Heart of Midlothian FC,2025-2026
9690,33,Premiership,Ecosse,509,Aberdeen FC,2025-2026
9691,33,Premiership,Ecosse,97,Celtic FC,2025-2026
9692,33,Premiership,Ecosse,726,Kilmarnock FC,2025-2026
9693,33,Premiership,Ecosse,709,Hibernian FC,2025-2026
9694,33,Premiership,Ecosse,656,Falkirk FC,2025-2026
9695,33,Premiership,Ecosse,631,Dundee United FC,2025-2026
9696,33,Premiership,Ecosse,779,Motherwell FC,2025-2026
9697,33,Premiership,Ecosse,743,Livingston FC,2025-2026
9698,33,Premiership,Ecosse,886,St Mirren FC,2025-2026
9699,33,Premiership,Ecosse,347,Rangers FC,2025-2026
9700,8,LaLiga,Espagne,924,Real Valladolid CF,1993-1994
9701,8,LaLiga,Espagne,357,Real Club Celta de Vigo,1993-1994
9702,8,LaLiga,Espagne,208,FC Séville,1993-1994
9703,8,LaLiga,Espagne,900,CD Tenerife,1993-1994
9704,8,LaLiga,Espagne,67,Athletic Club,1993-1994
9705,8,LaLiga,Espagne,738,Club Lleida Esportiu,1993-1994
9706,8,LaLiga,Espagne,360,Real Sporting de Gijón,1993-1994
9707,8,LaLiga,Espagne,865,Racing de Santander,1993-1994
9708,8,LaLiga,Espagne,358,Real Madrid CF,1993-1994
9709,8,LaLiga,Espagne,159,FC Barcelone,1993-1994
9710,8,LaLiga,Espagne,483,Valence CF,1993-1994
9711,8,LaLiga,Espagne,359,Real Sociedad de Fútbol,1993-1994
